2025-11-27 17:53:03,317 - INFO - loaded macs {'mac': '9c:9c:1f:91:e1:b6', 'plug_mac': '30:de:4b:4d:2c:f7', 'pi_mac': 'd8:3a:dd:17:22:30'}
2025-11-27 17:53:43,991 - INFO - loaded macs {'mac': '9c:9c:1f:91:e1:b6', 'plug_mac': '30:de:4b:4d:2c:f7', 'pi_mac': 'd8:3a:dd:17:22:30'}
2025-11-27 18:02:29,489 - INFO - loaded macs {'mac': '9c:9c:1f:91:e1:b6', 'plug_mac': '30:de:4b:4d:3c:ce', 'pi_mac': 'd8:3a:dd:17:22:30'}
2025-11-27 18:02:30,832 - ERROR - cannot resolve ip addresses
2025-11-27 18:02:51,303 - INFO - loaded macs {'mac': '9c:9c:1f:91:e1:b6', 'plug_mac': '30:de:4b:4d:3c:ce', 'pi_mac': 'd8:3a:dd:17:22:30'}
2025-11-27 18:02:52,711 - ERROR - cannot resolve ip addresses
2025-11-27 18:06:17,270 - INFO - loaded macs {'mac': '9c:9c:1f:91:e1:b6', 'plug_mac': '30:de:4b:4d:3c:ce', 'pi_mac': 'd8:3a:dd:17:22:30'}
2025-11-27 18:10:28,429 - INFO - loaded macs {'mac': '9c:9c:1f:91:e1:b6', 'plug_mac': '9c:a2:f4:6e:cf:e8', 'pi_mac': 'd8:3a:dd:17:22:30'}
2025-11-27 18:12:16,606 - INFO - loaded macs {'mac': '9c:9c:1f:91:e1:b6', 'plug_mac': '30:de:4b:4d:2c:7d', 'pi_mac': 'd8:3a:dd:17:22:30'}
2025-11-27 18:17:09,382 - INFO - loaded macs {'mac': '9c:9c:1f:91:e1:b6', 'plug_mac': '30:de:4b:4d:2c:7b', 'pi_mac': 'd8:3a:dd:17:22:30'}
2025-11-27 18:17:22,644 - INFO - loaded macs {'mac': '9c:9c:1f:91:e1:b6', 'plug_mac': '30:de:4b:4d:2c:7b', 'pi_mac': 'd8:3a:dd:17:22:30'}
2025-11-27 18:17:59,406 - INFO - loaded macs {'mac': '9c:9c:1f:91:e1:b6', 'plug_mac': '30:de:4b:4d:2c:7b', 'pi_mac': 'd8:3a:dd:17:22:30'}
2025-11-27 18:20:24,449 - INFO - loaded macs {'mac': '9c:9c:1f:91:e1:b6', 'plug_mac': '30:de:4b:4d:2c:7b', 'pi_mac': 'd8:3a:dd:17:22:30'}
2025-11-27 18:29:55,605 - INFO - loaded macs {'mac': '9c:9c:1f:91:e1:b6', 'plug_mac': '30:de:4b:4d:44:40', 'pi_mac': 'd8:3a:dd:17:22:30'}
2025-11-28 10:02:35,856 - INFO - loaded macs {'mac': '9c:9c:1f:91:e1:b6', 'plug_mac': '30:de:4b:4d:44:40', 'pi_mac': 'd8:3a:dd:17:22:30'}
2025-11-28 10:22:23,120 - INFO - loaded macs {'mac': '9c:9c:1f:91:e1:b6', 'plug_mac': '30:de:4b:4d:44:40', 'pi_mac': 'd8:3a:dd:17:22:30'}
2025-11-28 16:24:55,873 - INFO - loaded macs {'mac': '9c:9c:1f:91:e1:b6', 'plug_mac': '1c:61:b4:ce:4b:33', 'pi_mac': 'd8:3a:dd:15:42:93'}
2025-11-28 16:24:57,527 - ERROR - cannot resolve ip addresses
2025-11-28 16:25:58,010 - INFO - loaded macs {'mac': '9c:9c:1f:91:e1:b6', 'plug_mac': '1c:61:b4:ce:4b:33', 'pi_mac': 'd8:3a:dd:15:42:42'}
2025-11-28 16:29:51,222 - INFO - loaded macs {'mac': '9c:9c:1f:91:e1:b6', 'plug_mac': 'ac:15:a2:46:9c:26', 'pi_mac': 'd8:3a:dd:15:42:42'}
2025-11-28 16:29:52,860 - INFO - experiment config {'modes': ['idle', 'idle_attack'], 'device_label': 'cosori', 'attacks': ['syn_flood', 'icmp_flood', 'port_scan', 'os_fingerprint'], 'tapo_email': 'iotlabucl@gmail.com', 'tapo_password': 'IoTlabUCL', 'pi_user': 'pi4', 'device_folder': 'cosori', 'pcap_dir': '/data/disk1/powerguard/new', 'interval': 1, 'settle_time': 60, 'duration': 2400, 'log_path': 'logs/cosori.log', 'mac_address': '9c:9c:1f:91:e1:b6', 'plug_mac': 'ac:15:a2:46:9c:26', 'pi_mac': 'd8:3a:dd:15:42:42', 'plug_ip': '192.168.40.136', 'pi_ip': '10.10.0.157', 'device_ip': '10.10.0.163'}
2025-11-28 16:29:52,860 - INFO - starting idle monitoring
2025-11-28 16:29:53,060 - INFO - [START] Power logging: cosori/idle
2025-11-28 16:29:53,090 - INFO - 2025-11-28T16:29:53.090404 | 733 mW | under_attack=0
2025-11-28 17:02:38,586 - INFO - 2025-11-28T17:02:38.586537 | 805 mW | under_attack=0
2025-11-28 17:02:39,615 - INFO - 2025-11-28T17:02:39.615740 | 805 mW | under_attack=0
2025-11-28 17:02:40,662 - INFO - 2025-11-28T17:02:40.662515 | 799 mW | under_attack=0
2025-11-28 17:02:41,693 - INFO - 2025-11-28T17:02:41.693194 | 799 mW | under_attack=0
2025-11-28 17:02:42,723 - INFO - 2025-11-28T17:02:42.723133 | 799 mW | under_attack=0
2025-11-28 17:02:43,753 - INFO - 2025-11-28T17:02:43.753433 | 799 mW | under_attack=0
2025-11-28 17:02:44,788 - INFO - 2025-11-28T17:02:44.787940 | 758 mW | under_attack=0
2025-11-28 17:02:45,818 - INFO - 2025-11-28T17:02:45.818482 | 758 mW | under_attack=0
2025-11-28 17:02:46,848 - INFO - 2025-11-28T17:02:46.848230 | 758 mW | under_attack=0
2025-11-28 17:02:47,904 - INFO - 2025-11-28T17:02:47.904743 | 797 mW | under_attack=0
2025-11-28 17:02:48,962 - INFO - 2025-11-28T17:02:48.962771 | 797 mW | under_attack=0
2025-11-28 17:02:49,992 - INFO - 2025-11-28T17:02:49.992745 | 797 mW | under_attack=0
2025-11-28 17:02:51,023 - INFO - 2025-11-28T17:02:51.023373 | 797 mW | under_attack=0
2025-11-28 17:02:52,057 - INFO - 2025-11-28T17:02:52.057523 | 765 mW | under_attack=0
2025-11-28 17:02:53,095 - INFO - 2025-11-28T17:02:53.095648 | 765 mW | under_attack=0
2025-11-28 17:02:54,156 - INFO - 2025-11-28T17:02:54.156538 | 765 mW | under_attack=0
2025-11-28 17:02:55,209 - INFO - 2025-11-28T17:02:55.209547 | 823 mW | under_attack=0
2025-11-28 17:02:56,242 - INFO - 2025-11-28T17:02:56.242093 | 823 mW | under_attack=0
2025-11-28 17:02:57,273 - INFO - 2025-11-28T17:02:57.273397 | 823 mW | under_attack=0
2025-11-28 17:02:58,306 - INFO - 2025-11-28T17:02:58.306360 | 823 mW | under_attack=0
2025-11-28 17:02:59,336 - INFO - 2025-11-28T17:02:59.335952 | 743 mW | under_attack=0
2025-11-28 17:03:00,399 - INFO - 2025-11-28T17:03:00.399471 | 743 mW | under_attack=0
2025-11-28 17:03:01,429 - INFO - 2025-11-28T17:03:01.428892 | 743 mW | under_attack=0
2025-11-28 17:03:02,472 - INFO - 2025-11-28T17:03:02.472082 | 751 mW | under_attack=0
2025-11-28 17:03:03,504 - INFO - 2025-11-28T17:03:03.504455 | 751 mW | under_attack=0
2025-11-28 17:03:04,535 - INFO - 2025-11-28T17:03:04.535721 | 751 mW | under_attack=0
2025-11-28 17:03:05,571 - INFO - 2025-11-28T17:03:05.571535 | 776 mW | under_attack=0
2025-11-28 17:03:06,607 - INFO - 2025-11-28T17:03:06.607663 | 776 mW | under_attack=0
2025-11-28 17:03:07,637 - INFO - 2025-11-28T17:03:07.637706 | 776 mW | under_attack=0
2025-11-28 17:03:08,669 - INFO - 2025-11-28T17:03:08.669280 | 776 mW | under_attack=0
2025-11-28 17:03:09,741 - INFO - 2025-11-28T17:03:09.741071 | 767 mW | under_attack=0
2025-11-28 17:03:10,774 - INFO - 2025-11-28T17:03:10.774618 | 767 mW | under_attack=0
2025-11-28 17:03:11,812 - INFO - 2025-11-28T17:03:11.812167 | 767 mW | under_attack=0
2025-11-28 17:03:12,844 - INFO - 2025-11-28T17:03:12.844512 | 805 mW | under_attack=0
2025-11-28 17:03:13,874 - INFO - 2025-11-28T17:03:13.874527 | 805 mW | under_attack=0
2025-11-28 17:03:14,917 - INFO - 2025-11-28T17:03:14.917061 | 805 mW | under_attack=0
2025-11-28 17:03:15,960 - INFO - 2025-11-28T17:03:15.960592 | 805 mW | under_attack=0
2025-11-28 17:03:16,990 - INFO - 2025-11-28T17:03:16.990235 | 750 mW | under_attack=0
2025-11-28 17:03:18,037 - INFO - 2025-11-28T17:03:18.037130 | 750 mW | under_attack=0
2025-11-28 17:03:19,066 - INFO - 2025-11-28T17:03:19.066550 | 750 mW | under_attack=0
2025-11-28 17:03:20,098 - INFO - 2025-11-28T17:03:20.098412 | 800 mW | under_attack=0
2025-11-28 17:03:21,128 - INFO - 2025-11-28T17:03:21.128224 | 800 mW | under_attack=0
2025-11-28 17:03:22,158 - INFO - 2025-11-28T17:03:22.158236 | 800 mW | under_attack=0
2025-11-28 17:03:23,188 - INFO - 2025-11-28T17:03:23.187923 | 800 mW | under_attack=0
2025-11-28 17:03:24,223 - INFO - 2025-11-28T17:03:24.223301 | 756 mW | under_attack=0
2025-11-28 17:03:25,301 - INFO - 2025-11-28T17:03:25.301391 | 756 mW | under_attack=0
2025-11-28 17:03:26,331 - INFO - 2025-11-28T17:03:26.331347 | 756 mW | under_attack=0
2025-11-28 17:03:27,362 - INFO - 2025-11-28T17:03:27.362837 | 790 mW | under_attack=0
2025-11-28 17:03:28,392 - INFO - 2025-11-28T17:03:28.392297 | 790 mW | under_attack=0
2025-11-28 17:03:29,427 - INFO - 2025-11-28T17:03:29.427339 | 790 mW | under_attack=0
2025-11-28 17:03:30,472 - INFO - 2025-11-28T17:03:30.471992 | 790 mW | under_attack=0
2025-11-28 17:03:31,504 - INFO - 2025-11-28T17:03:31.504741 | 730 mW | under_attack=0
2025-11-28 17:03:32,534 - INFO - 2025-11-28T17:03:32.533941 | 730 mW | under_attack=0
2025-11-28 17:03:33,576 - INFO - 2025-11-28T17:03:33.576613 | 730 mW | under_attack=0
2025-11-28 17:03:34,607 - INFO - 2025-11-28T17:03:34.607310 | 758 mW | under_attack=0
2025-11-28 17:03:35,655 - INFO - 2025-11-28T17:03:35.654914 | 758 mW | under_attack=0
2025-11-28 17:03:36,684 - INFO - 2025-11-28T17:03:36.683923 | 758 mW | under_attack=0
2025-11-28 17:03:37,714 - INFO - 2025-11-28T17:03:37.714266 | 801 mW | under_attack=0
2025-11-28 17:03:38,744 - INFO - 2025-11-28T17:03:38.744088 | 801 mW | under_attack=0
2025-11-28 17:03:39,775 - INFO - 2025-11-28T17:03:39.775177 | 801 mW | under_attack=0
2025-11-28 17:03:40,825 - INFO - 2025-11-28T17:03:40.825389 | 801 mW | under_attack=0
2025-11-28 17:03:41,869 - INFO - 2025-11-28T17:03:41.869642 | 809 mW | under_attack=0
2025-11-28 17:03:42,919 - INFO - 2025-11-28T17:03:42.919591 | 809 mW | under_attack=0
2025-11-28 17:03:43,950 - INFO - 2025-11-28T17:03:43.950107 | 809 mW | under_attack=0
2025-11-28 17:03:44,983 - INFO - 2025-11-28T17:03:44.983692 | 750 mW | under_attack=0
2025-11-28 17:03:46,013 - INFO - 2025-11-28T17:03:46.013339 | 750 mW | under_attack=0
2025-11-28 17:03:47,044 - INFO - 2025-11-28T17:03:47.043998 | 750 mW | under_attack=0
2025-11-28 17:03:48,074 - INFO - 2025-11-28T17:03:48.074100 | 750 mW | under_attack=0
2025-11-28 17:03:49,106 - INFO - 2025-11-28T17:03:49.106219 | 744 mW | under_attack=0
2025-11-28 17:03:50,162 - INFO - 2025-11-28T17:03:50.162793 | 744 mW | under_attack=0
2025-11-28 17:03:51,193 - INFO - 2025-11-28T17:03:51.193574 | 744 mW | under_attack=0
2025-11-28 17:03:52,248 - INFO - 2025-11-28T17:03:52.248166 | 808 mW | under_attack=0
2025-11-28 17:03:53,280 - INFO - 2025-11-28T17:03:53.280138 | 808 mW | under_attack=0
2025-11-28 17:03:54,310 - INFO - 2025-11-28T17:03:54.310104 | 808 mW | under_attack=0
2025-11-28 17:03:55,351 - INFO - 2025-11-28T17:03:55.351478 | 808 mW | under_attack=0
2025-11-28 17:03:56,391 - INFO - 2025-11-28T17:03:56.391847 | 751 mW | under_attack=0
2025-11-28 17:03:57,436 - INFO - 2025-11-28T17:03:57.436457 | 751 mW | under_attack=0
2025-11-28 17:03:58,465 - INFO - 2025-11-28T17:03:58.465686 | 751 mW | under_attack=0
2025-11-28 17:03:59,511 - INFO - 2025-11-28T17:03:59.511696 | 829 mW | under_attack=0
2025-11-28 17:04:00,548 - INFO - 2025-11-28T17:04:00.548462 | 829 mW | under_attack=0
2025-11-28 17:04:01,577 - INFO - 2025-11-28T17:04:01.577842 | 829 mW | under_attack=0
2025-11-28 17:04:02,612 - INFO - 2025-11-28T17:04:02.612174 | 736 mW | under_attack=0
2025-11-28 17:04:03,642 - INFO - 2025-11-28T17:04:03.642095 | 736 mW | under_attack=0
2025-11-28 17:04:04,677 - INFO - 2025-11-28T17:04:04.676882 | 736 mW | under_attack=0
2025-11-28 17:04:05,708 - INFO - 2025-11-28T17:04:05.708646 | 809 mW | under_attack=0
2025-11-28 17:04:06,754 - INFO - 2025-11-28T17:04:06.754233 | 809 mW | under_attack=0
2025-11-28 17:04:07,783 - INFO - 2025-11-28T17:04:07.783622 | 809 mW | under_attack=0
2025-11-28 17:04:08,845 - INFO - 2025-11-28T17:04:08.844913 | 809 mW | under_attack=0
2025-11-28 17:04:09,875 - INFO - 2025-11-28T17:04:09.875494 | 808 mW | under_attack=0
2025-11-28 17:04:10,906 - INFO - 2025-11-28T17:04:10.906028 | 808 mW | under_attack=0
2025-11-28 17:04:11,936 - INFO - 2025-11-28T17:04:11.936400 | 808 mW | under_attack=0
2025-11-28 17:04:12,971 - INFO - 2025-11-28T17:04:12.971509 | 813 mW | under_attack=0
2025-11-28 17:04:14,001 - INFO - 2025-11-28T17:04:14.001227 | 813 mW | under_attack=0
2025-11-28 17:04:15,047 - INFO - 2025-11-28T17:04:15.047467 | 813 mW | under_attack=0
2025-11-28 17:04:16,077 - INFO - 2025-11-28T17:04:16.077446 | 813 mW | under_attack=0
2025-11-28 17:04:17,129 - INFO - 2025-11-28T17:04:17.129174 | 752 mW | under_attack=0
2025-11-28 17:04:18,159 - INFO - 2025-11-28T17:04:18.159722 | 752 mW | under_attack=0
2025-11-28 17:04:19,189 - INFO - 2025-11-28T17:04:19.189238 | 752 mW | under_attack=0
2025-11-28 17:04:20,227 - INFO - 2025-11-28T17:04:20.227546 | 752 mW | under_attack=0
2025-11-28 17:04:21,256 - INFO - 2025-11-28T17:04:21.256873 | 758 mW | under_attack=0
2025-11-28 17:04:22,286 - INFO - 2025-11-28T17:04:22.286493 | 758 mW | under_attack=0
2025-11-28 17:04:23,315 - INFO - 2025-11-28T17:04:23.315836 | 758 mW | under_attack=0
2025-11-28 17:04:24,345 - INFO - 2025-11-28T17:04:24.345023 | 754 mW | under_attack=0
2025-11-28 17:04:25,389 - INFO - 2025-11-28T17:04:25.389543 | 754 mW | under_attack=0
2025-11-28 17:04:26,420 - INFO - 2025-11-28T17:04:26.420773 | 754 mW | under_attack=0
2025-11-28 17:04:27,464 - INFO - 2025-11-28T17:04:27.464396 | 754 mW | under_attack=0
2025-11-28 17:04:28,493 - INFO - 2025-11-28T17:04:28.493887 | 799 mW | under_attack=0
2025-11-28 17:04:29,526 - INFO - 2025-11-28T17:04:29.526253 | 799 mW | under_attack=0
2025-11-28 17:04:30,556 - INFO - 2025-11-28T17:04:30.556692 | 799 mW | under_attack=0
2025-11-28 17:04:31,588 - INFO - 2025-11-28T17:04:31.588216 | 766 mW | under_attack=0
2025-11-28 17:04:32,631 - INFO - 2025-11-28T17:04:32.630898 | 766 mW | under_attack=0
2025-11-28 17:04:33,713 - INFO - 2025-11-28T17:04:33.713025 | 766 mW | under_attack=0
2025-11-28 17:04:34,745 - INFO - 2025-11-28T17:04:34.745513 | 827 mW | under_attack=0
2025-11-28 17:04:35,776 - INFO - 2025-11-28T17:04:35.776678 | 827 mW | under_attack=0
2025-11-28 17:04:36,806 - INFO - 2025-11-28T17:04:36.806575 | 827 mW | under_attack=0
2025-11-28 17:04:37,837 - INFO - 2025-11-28T17:04:37.837071 | 778 mW | under_attack=0
2025-11-28 17:04:38,866 - INFO - 2025-11-28T17:04:38.866477 | 778 mW | under_attack=0
2025-11-28 17:04:39,897 - INFO - 2025-11-28T17:04:39.896996 | 778 mW | under_attack=0
2025-11-28 17:04:40,927 - INFO - 2025-11-28T17:04:40.927324 | 778 mW | under_attack=0
2025-11-28 17:04:41,958 - INFO - 2025-11-28T17:04:41.958553 | 805 mW | under_attack=0
2025-11-28 17:04:43,007 - INFO - 2025-11-28T17:04:43.007905 | 805 mW | under_attack=0
2025-11-28 17:04:44,056 - INFO - 2025-11-28T17:04:44.056141 | 805 mW | under_attack=0
2025-11-28 17:04:45,099 - INFO - 2025-11-28T17:04:45.099784 | 820 mW | under_attack=0
2025-11-28 17:04:46,131 - INFO - 2025-11-28T17:04:46.131427 | 820 mW | under_attack=0
2025-11-28 17:04:47,160 - INFO - 2025-11-28T17:04:47.160695 | 820 mW | under_attack=0
2025-11-28 17:04:48,204 - INFO - 2025-11-28T17:04:48.204170 | 820 mW | under_attack=0
2025-11-28 17:04:49,250 - INFO - 2025-11-28T17:04:49.250567 | 745 mW | under_attack=0
2025-11-28 17:04:50,312 - INFO - 2025-11-28T17:04:50.312277 | 745 mW | under_attack=0
2025-11-28 17:04:51,342 - INFO - 2025-11-28T17:04:51.341936 | 745 mW | under_attack=0
2025-11-28 17:04:52,371 - INFO - 2025-11-28T17:04:52.371629 | 736 mW | under_attack=0
2025-11-28 17:04:53,411 - INFO - 2025-11-28T17:04:53.410883 | 736 mW | under_attack=0
2025-11-28 17:04:54,441 - INFO - 2025-11-28T17:04:54.441057 | 736 mW | under_attack=0
2025-11-28 17:04:55,474 - INFO - 2025-11-28T17:04:55.474469 | 736 mW | under_attack=0
2025-11-28 17:04:56,520 - INFO - 2025-11-28T17:04:56.520721 | 791 mW | under_attack=0
2025-11-28 17:04:57,550 - INFO - 2025-11-28T17:04:57.550333 | 791 mW | under_attack=0
2025-11-28 17:04:58,595 - INFO - 2025-11-28T17:04:58.595416 | 773 mW | under_attack=0
2025-11-28 17:04:59,624 - INFO - 2025-11-28T17:04:59.624763 | 773 mW | under_attack=0
2025-11-28 17:05:00,654 - INFO - 2025-11-28T17:05:00.654545 | 773 mW | under_attack=0
2025-11-28 17:05:01,695 - INFO - 2025-11-28T17:05:01.695317 | 773 mW | under_attack=0
2025-11-28 17:05:02,725 - INFO - 2025-11-28T17:05:02.725049 | 802 mW | under_attack=0
2025-11-28 17:05:03,755 - INFO - 2025-11-28T17:05:03.754910 | 802 mW | under_attack=0
2025-11-28 17:05:04,784 - INFO - 2025-11-28T17:05:04.784591 | 802 mW | under_attack=0
2025-11-28 17:05:05,820 - INFO - 2025-11-28T17:05:05.820698 | 776 mW | under_attack=0
2025-11-28 17:05:06,862 - INFO - 2025-11-28T17:05:06.862549 | 776 mW | under_attack=0
2025-11-28 17:05:07,892 - INFO - 2025-11-28T17:05:07.892674 | 776 mW | under_attack=0
2025-11-28 17:05:08,941 - INFO - 2025-11-28T17:05:08.940952 | 776 mW | under_attack=0
2025-11-28 17:05:09,970 - INFO - 2025-11-28T17:05:09.970315 | 768 mW | under_attack=0
2025-11-28 17:05:11,002 - INFO - 2025-11-28T17:05:11.002158 | 768 mW | under_attack=0
2025-11-28 17:05:12,032 - INFO - 2025-11-28T17:05:12.032576 | 768 mW | under_attack=0
2025-11-28 17:05:13,067 - INFO - 2025-11-28T17:05:13.067041 | 768 mW | under_attack=0
2025-11-28 17:05:14,096 - INFO - 2025-11-28T17:05:14.096170 | 739 mW | under_attack=0
2025-11-28 17:05:15,128 - INFO - 2025-11-28T17:05:15.128304 | 739 mW | under_attack=0
2025-11-28 17:05:16,158 - INFO - 2025-11-28T17:05:16.158804 | 739 mW | under_attack=0
2025-11-28 17:05:17,204 - INFO - 2025-11-28T17:05:17.204050 | 750 mW | under_attack=0
2025-11-28 17:05:18,233 - INFO - 2025-11-28T17:05:18.233462 | 750 mW | under_attack=0
2025-11-28 17:05:19,280 - INFO - 2025-11-28T17:05:19.279950 | 750 mW | under_attack=0
2025-11-28 17:05:20,310 - INFO - 2025-11-28T17:05:20.310211 | 750 mW | under_attack=0
2025-11-28 17:05:21,340 - INFO - 2025-11-28T17:05:21.339899 | 798 mW | under_attack=0
2025-11-28 17:05:22,369 - INFO - 2025-11-28T17:05:22.369721 | 798 mW | under_attack=0
2025-11-28 17:05:23,457 - INFO - 2025-11-28T17:05:23.457404 | 798 mW | under_attack=0
2025-11-28 17:05:24,534 - INFO - 2025-11-28T17:05:24.534890 | 781 mW | under_attack=0
2025-11-28 17:05:25,565 - INFO - 2025-11-28T17:05:25.565368 | 781 mW | under_attack=0
2025-11-28 17:05:26,596 - INFO - 2025-11-28T17:05:26.596096 | 781 mW | under_attack=0
2025-11-28 17:05:27,650 - INFO - 2025-11-28T17:05:27.650358 | 776 mW | under_attack=0
2025-11-28 17:05:28,681 - INFO - 2025-11-28T17:05:28.681355 | 776 mW | under_attack=0
2025-11-28 17:05:29,726 - INFO - 2025-11-28T17:05:29.726582 | 776 mW | under_attack=0
2025-11-28 17:05:30,757 - INFO - 2025-11-28T17:05:30.756898 | 752 mW | under_attack=0
2025-11-28 17:05:31,789 - INFO - 2025-11-28T17:05:31.789018 | 752 mW | under_attack=0
2025-11-28 17:05:32,819 - INFO - 2025-11-28T17:05:32.819196 | 752 mW | under_attack=0
2025-11-28 17:05:33,850 - INFO - 2025-11-28T17:05:33.850860 | 752 mW | under_attack=0
2025-11-28 17:05:34,882 - INFO - 2025-11-28T17:05:34.882612 | 762 mW | under_attack=0
2025-11-28 17:05:35,912 - INFO - 2025-11-28T17:05:35.912039 | 762 mW | under_attack=0
2025-11-28 17:05:36,948 - INFO - 2025-11-28T17:05:36.948235 | 762 mW | under_attack=0
2025-11-28 17:05:37,994 - INFO - 2025-11-28T17:05:37.994684 | 733 mW | under_attack=0
2025-11-28 17:05:39,042 - INFO - 2025-11-28T17:05:39.042491 | 733 mW | under_attack=0
2025-11-28 17:05:40,072 - INFO - 2025-11-28T17:05:40.072368 | 733 mW | under_attack=0
2025-11-28 17:05:41,103 - INFO - 2025-11-28T17:05:41.103538 | 733 mW | under_attack=0
2025-11-28 17:05:42,133 - INFO - 2025-11-28T17:05:42.133635 | 731 mW | under_attack=0
2025-11-28 17:05:43,163 - INFO - 2025-11-28T17:05:43.163085 | 731 mW | under_attack=0
2025-11-28 17:05:44,195 - INFO - 2025-11-28T17:05:44.195755 | 731 mW | under_attack=0
2025-11-28 17:05:45,229 - INFO - 2025-11-28T17:05:45.229171 | 810 mW | under_attack=0
2025-11-28 17:05:46,292 - INFO - 2025-11-28T17:05:46.292082 | 810 mW | under_attack=0
2025-11-28 17:05:47,337 - INFO - 2025-11-28T17:05:47.337362 | 810 mW | under_attack=0
2025-11-28 17:05:48,366 - INFO - 2025-11-28T17:05:48.366789 | 810 mW | under_attack=0
2025-11-28 17:05:49,396 - INFO - 2025-11-28T17:05:49.396815 | 795 mW | under_attack=0
2025-11-28 17:05:50,426 - INFO - 2025-11-28T17:05:50.426473 | 795 mW | under_attack=0
2025-11-28 17:05:51,462 - INFO - 2025-11-28T17:05:51.462359 | 795 mW | under_attack=0
2025-11-28 17:05:52,492 - INFO - 2025-11-28T17:05:52.492367 | 828 mW | under_attack=0
2025-11-28 17:05:53,562 - INFO - 2025-11-28T17:05:53.561981 | 828 mW | under_attack=0
2025-11-28 17:05:54,608 - INFO - 2025-11-28T17:05:54.608685 | 828 mW | under_attack=0
2025-11-28 17:05:55,638 - INFO - 2025-11-28T17:05:55.638842 | 816 mW | under_attack=0
2025-11-28 17:05:56,673 - INFO - 2025-11-28T17:05:56.673692 | 816 mW | under_attack=0
2025-11-28 17:05:57,704 - INFO - 2025-11-28T17:05:57.704522 | 816 mW | under_attack=0
2025-11-28 17:05:58,733 - INFO - 2025-11-28T17:05:58.733608 | 752 mW | under_attack=0
2025-11-28 17:05:59,768 - INFO - 2025-11-28T17:05:59.768372 | 752 mW | under_attack=0
2025-11-28 17:06:00,797 - INFO - 2025-11-28T17:06:00.797652 | 752 mW | under_attack=0
2025-11-28 17:06:01,828 - INFO - 2025-11-28T17:06:01.828729 | 752 mW | under_attack=0
2025-11-28 17:06:02,874 - INFO - 2025-11-28T17:06:02.874315 | 690 mW | under_attack=0
2025-11-28 17:06:03,903 - INFO - 2025-11-28T17:06:03.903807 | 690 mW | under_attack=0
2025-11-28 17:06:04,955 - INFO - 2025-11-28T17:06:04.955531 | 690 mW | under_attack=0
2025-11-28 17:06:05,987 - INFO - 2025-11-28T17:06:05.987178 | 779 mW | under_attack=0
2025-11-28 17:06:07,019 - INFO - 2025-11-28T17:06:07.018907 | 779 mW | under_attack=0
2025-11-28 17:06:08,054 - INFO - 2025-11-28T17:06:08.054398 | 779 mW | under_attack=0
2025-11-28 17:06:09,083 - INFO - 2025-11-28T17:06:09.083570 | 779 mW | under_attack=0
2025-11-28 17:06:10,113 - INFO - 2025-11-28T17:06:10.113817 | 755 mW | under_attack=0
2025-11-28 17:06:11,150 - INFO - 2025-11-28T17:06:11.150206 | 755 mW | under_attack=0
2025-11-28 17:06:12,193 - INFO - 2025-11-28T17:06:12.193483 | 755 mW | under_attack=0
2025-11-28 17:06:13,223 - INFO - 2025-11-28T17:06:13.223678 | 755 mW | under_attack=0
2025-11-28 17:06:14,268 - INFO - 2025-11-28T17:06:14.268649 | 791 mW | under_attack=0
2025-11-28 17:06:15,299 - INFO - 2025-11-28T17:06:15.299684 | 791 mW | under_attack=0
2025-11-28 17:06:16,339 - INFO - 2025-11-28T17:06:16.339038 | 791 mW | under_attack=0
2025-11-28 17:06:17,367 - INFO - 2025-11-28T17:06:17.367816 | 779 mW | under_attack=0
2025-11-28 17:06:18,397 - INFO - 2025-11-28T17:06:18.397062 | 779 mW | under_attack=0
2025-11-28 17:06:19,427 - INFO - 2025-11-28T17:06:19.427584 | 779 mW | under_attack=0
2025-11-28 17:06:20,459 - INFO - 2025-11-28T17:06:20.459665 | 779 mW | under_attack=0
2025-11-28 17:06:21,511 - INFO - 2025-11-28T17:06:21.511240 | 749 mW | under_attack=0
2025-11-28 17:06:22,540 - INFO - 2025-11-28T17:06:22.540283 | 749 mW | under_attack=0
2025-11-28 17:06:23,586 - INFO - 2025-11-28T17:06:23.586051 | 749 mW | under_attack=0
2025-11-28 17:06:24,615 - INFO - 2025-11-28T17:06:24.615149 | 783 mW | under_attack=0
2025-11-28 17:06:25,648 - INFO - 2025-11-28T17:06:25.648451 | 783 mW | under_attack=0
2025-11-28 17:06:26,678 - INFO - 2025-11-28T17:06:26.677942 | 783 mW | under_attack=0
2025-11-28 17:06:27,710 - INFO - 2025-11-28T17:06:27.710380 | 758 mW | under_attack=0
2025-11-28 17:06:28,741 - INFO - 2025-11-28T17:06:28.741102 | 758 mW | under_attack=0
2025-11-28 17:06:29,771 - INFO - 2025-11-28T17:06:29.771774 | 758 mW | under_attack=0
2025-11-28 17:06:30,809 - INFO - 2025-11-28T17:06:30.809055 | 785 mW | under_attack=0
2025-11-28 17:06:31,855 - INFO - 2025-11-28T17:06:31.855227 | 785 mW | under_attack=0
2025-11-28 17:06:32,921 - INFO - 2025-11-28T17:06:32.921372 | 785 mW | under_attack=0
2025-11-28 17:06:33,952 - INFO - 2025-11-28T17:06:33.951897 | 785 mW | under_attack=0
2025-11-28 17:06:34,987 - INFO - 2025-11-28T17:06:34.987228 | 777 mW | under_attack=0
2025-11-28 17:06:36,018 - INFO - 2025-11-28T17:06:36.018719 | 777 mW | under_attack=0
