2025-11-26 15:01:44,991 - INFO - loaded macs {'mac': '28:7e:80:96:8d:91', 'plug_mac': '30:de:4b:4d:30:39', 'pi_mac': 'd8:3a:dd:15:42:93'}
2025-11-26 15:01:46,563 - INFO - experiment config {'modes': ['active', 'active_attack'], 'device_label': 'tcltv', 'attacks': ['syn_flood', 'icmp_flood', 'port_scan', 'os_fingerprint'], 'tapo_email': 'iotlabucl@gmail.com', 'tapo_password': 'IoTlabUCL', 'pi_user': 'pi4', 'device_folder': 'tcltv', 'pcap_dir': '/data/disk1/powerguard/new', 'interval': 1, 'settle_time': 60, 'duration': 2400, 'log_path': 'logs/tcltv.log', 'mac_address': '28:7e:80:96:8d:91', 'plug_mac': '30:de:4b:4d:30:39', 'pi_mac': 'd8:3a:dd:15:42:93', 'plug_ip': '192.168.40.116', 'pi_ip': '10.10.0.201', 'device_ip': '10.10.0.160'}
2025-11-26 15:01:46,563 - INFO - starting active monitoring
2025-11-26 15:01:46,760 - INFO - [START] Power logging: tcltv/active
2025-11-26 15:01:46,789 - INFO - 2025-11-26T15:01:46.789299 | 31309 mW | under_attack=0
2025-11-26 15:17:29,037 - INFO - 2025-11-26T15:17:29.037307 | 27751 mW | under_attack=0
2025-11-26 15:17:30,068 - INFO - 2025-11-26T15:17:30.067998 | 27832 mW | under_attack=0
2025-11-26 15:17:31,097 - INFO - 2025-11-26T15:17:31.097561 | 27701 mW | under_attack=0
2025-11-26 15:17:32,127 - INFO - 2025-11-26T15:17:32.127841 | 27560 mW | under_attack=0
2025-11-26 15:17:33,170 - INFO - 2025-11-26T15:17:33.170525 | 27488 mW | under_attack=0
2025-11-26 15:17:34,215 - INFO - 2025-11-26T15:17:34.215491 | 27971 mW | under_attack=0
2025-11-26 15:17:35,245 - INFO - 2025-11-26T15:17:35.245208 | 28964 mW | under_attack=0
2025-11-26 15:17:36,290 - INFO - 2025-11-26T15:17:36.289895 | 30096 mW | under_attack=0
2025-11-26 15:17:37,323 - INFO - 2025-11-26T15:17:37.323546 | 30478 mW | under_attack=0
2025-11-26 15:17:38,360 - INFO - 2025-11-26T15:17:38.360776 | 30451 mW | under_attack=0
2025-11-26 15:17:39,395 - INFO - 2025-11-26T15:17:39.395851 | 30552 mW | under_attack=0
2025-11-26 15:17:40,438 - INFO - 2025-11-26T15:17:40.438356 | 30342 mW | under_attack=0
2025-11-26 15:17:41,490 - INFO - 2025-11-26T15:17:41.490154 | 30299 mW | under_attack=0
2025-11-26 15:17:42,524 - INFO - 2025-11-26T15:17:42.524676 | 30271 mW | under_attack=0
2025-11-26 15:17:43,553 - INFO - 2025-11-26T15:17:43.553379 | 30263 mW | under_attack=0
2025-11-26 15:17:44,583 - INFO - 2025-11-26T15:17:44.583201 | 30075 mW | under_attack=0
2025-11-26 15:17:45,613 - INFO - 2025-11-26T15:17:45.613885 | 30232 mW | under_attack=0
2025-11-26 15:17:46,644 - INFO - 2025-11-26T15:17:46.644823 | 30228 mW | under_attack=0
2025-11-26 15:17:47,683 - INFO - 2025-11-26T15:17:47.683615 | 30202 mW | under_attack=0
2025-11-26 15:17:48,732 - INFO - 2025-11-26T15:17:48.732205 | 30325 mW | under_attack=0
2025-11-26 15:17:49,762 - INFO - 2025-11-26T15:17:49.762471 | 30224 mW | under_attack=0
2025-11-26 15:17:50,807 - INFO - 2025-11-26T15:17:50.806914 | 30356 mW | under_attack=0
2025-11-26 15:17:51,835 - INFO - 2025-11-26T15:17:51.835542 | 30314 mW | under_attack=0
2025-11-26 15:17:52,874 - INFO - 2025-11-26T15:17:52.874205 | 30378 mW | under_attack=0
2025-11-26 15:17:53,904 - INFO - 2025-11-26T15:17:53.904760 | 30304 mW | under_attack=0
2025-11-26 15:17:54,933 - INFO - 2025-11-26T15:17:54.933549 | 30891 mW | under_attack=0
2025-11-26 15:17:55,964 - INFO - 2025-11-26T15:17:55.964449 | 31261 mW | under_attack=0
2025-11-26 15:17:56,996 - INFO - 2025-11-26T15:17:56.996772 | 31185 mW | under_attack=0
2025-11-26 15:17:58,055 - INFO - 2025-11-26T15:17:58.055019 | 31255 mW | under_attack=0
2025-11-26 15:17:59,099 - INFO - 2025-11-26T15:17:59.099222 | 31304 mW | under_attack=0
2025-11-26 15:18:00,134 - INFO - 2025-11-26T15:18:00.134714 | 31252 mW | under_attack=0
2025-11-26 15:18:01,164 - INFO - 2025-11-26T15:18:01.164256 | 31279 mW | under_attack=0
2025-11-26 15:18:02,198 - INFO - 2025-11-26T15:18:02.198352 | 31136 mW | under_attack=0
2025-11-26 15:18:03,228 - INFO - 2025-11-26T15:18:03.228302 | 31263 mW | under_attack=0
2025-11-26 15:18:04,259 - INFO - 2025-11-26T15:18:04.259493 | 31328 mW | under_attack=0
2025-11-26 15:18:05,321 - INFO - 2025-11-26T15:18:05.321225 | 31377 mW | under_attack=0
2025-11-26 15:18:06,378 - INFO - 2025-11-26T15:18:06.378532 | 31253 mW | under_attack=0
2025-11-26 15:18:07,408 - INFO - 2025-11-26T15:18:07.408700 | 31323 mW | under_attack=0
2025-11-26 15:18:08,438 - INFO - 2025-11-26T15:18:08.437986 | 31288 mW | under_attack=0
2025-11-26 15:18:09,468 - INFO - 2025-11-26T15:18:09.468061 | 31129 mW | under_attack=0
2025-11-26 15:18:10,507 - INFO - 2025-11-26T15:18:10.506896 | 31214 mW | under_attack=0
2025-11-26 15:18:11,537 - INFO - 2025-11-26T15:18:11.537536 | 31314 mW | under_attack=0
2025-11-26 15:18:12,566 - INFO - 2025-11-26T15:18:12.566713 | 31214 mW | under_attack=0
2025-11-26 15:18:13,630 - INFO - 2025-11-26T15:18:13.630216 | 31194 mW | under_attack=0
2025-11-26 15:18:14,669 - INFO - 2025-11-26T15:18:14.669356 | 31252 mW | under_attack=0
2025-11-26 15:18:15,710 - INFO - 2025-11-26T15:18:15.710312 | 31222 mW | under_attack=0
2025-11-26 15:18:16,739 - INFO - 2025-11-26T15:18:16.739277 | 31190 mW | under_attack=0
2025-11-26 15:18:17,777 - INFO - 2025-11-26T15:18:17.777494 | 31330 mW | under_attack=0
2025-11-26 15:18:18,812 - INFO - 2025-11-26T15:18:18.812524 | 31154 mW | under_attack=0
2025-11-26 15:18:19,844 - INFO - 2025-11-26T15:18:19.843906 | 31176 mW | under_attack=0
2025-11-26 15:18:20,892 - INFO - 2025-11-26T15:18:20.892357 | 31111 mW | under_attack=0
2025-11-26 15:18:21,952 - INFO - 2025-11-26T15:18:21.952694 | 30112 mW | under_attack=0
2025-11-26 15:18:22,981 - INFO - 2025-11-26T15:18:22.981423 | 29138 mW | under_attack=0
2025-11-26 15:18:24,020 - INFO - 2025-11-26T15:18:24.020449 | 29152 mW | under_attack=0
2025-11-26 15:18:25,051 - INFO - 2025-11-26T15:18:25.050947 | 29243 mW | under_attack=0
2025-11-26 15:18:26,082 - INFO - 2025-11-26T15:18:26.082470 | 29293 mW | under_attack=0
2025-11-26 15:18:27,135 - INFO - 2025-11-26T15:18:27.135356 | 29215 mW | under_attack=0
2025-11-26 15:18:28,181 - INFO - 2025-11-26T15:18:28.181157 | 29284 mW | under_attack=0
2025-11-26 15:18:29,223 - INFO - 2025-11-26T15:18:29.223725 | 29376 mW | under_attack=0
2025-11-26 15:18:30,253 - INFO - 2025-11-26T15:18:30.253076 | 29427 mW | under_attack=0
2025-11-26 15:18:31,284 - INFO - 2025-11-26T15:18:31.284455 | 29420 mW | under_attack=0
2025-11-26 15:18:32,327 - INFO - 2025-11-26T15:18:32.327683 | 29432 mW | under_attack=0
2025-11-26 15:18:33,358 - INFO - 2025-11-26T15:18:33.358445 | 29694 mW | under_attack=0
2025-11-26 15:18:34,402 - INFO - 2025-11-26T15:18:34.402826 | 29727 mW | under_attack=0
2025-11-26 15:18:35,431 - INFO - 2025-11-26T15:18:35.431785 | 29674 mW | under_attack=0
2025-11-26 15:18:36,483 - INFO - 2025-11-26T15:18:36.483225 | 29651 mW | under_attack=0
2025-11-26 15:18:37,515 - INFO - 2025-11-26T15:18:37.515396 | 28885 mW | under_attack=0
2025-11-26 15:18:38,546 - INFO - 2025-11-26T15:18:38.546131 | 28457 mW | under_attack=0
2025-11-26 15:18:39,575 - INFO - 2025-11-26T15:18:39.575102 | 28346 mW | under_attack=0
2025-11-26 15:18:40,619 - INFO - 2025-11-26T15:18:40.619362 | 28512 mW | under_attack=0
2025-11-26 15:18:41,649 - INFO - 2025-11-26T15:18:41.649666 | 28502 mW | under_attack=0
2025-11-26 15:18:42,679 - INFO - 2025-11-26T15:18:42.678900 | 28490 mW | under_attack=0
2025-11-26 15:18:43,721 - INFO - 2025-11-26T15:18:43.721360 | 28393 mW | under_attack=0
2025-11-26 15:18:44,777 - INFO - 2025-11-26T15:18:44.777239 | 28443 mW | under_attack=0
2025-11-26 15:18:45,805 - INFO - 2025-11-26T15:18:45.805481 | 28487 mW | under_attack=0
2025-11-26 15:18:46,843 - INFO - 2025-11-26T15:18:46.842955 | 28530 mW | under_attack=0
2025-11-26 15:18:47,886 - INFO - 2025-11-26T15:18:47.886678 | 28503 mW | under_attack=0
2025-11-26 15:18:48,915 - INFO - 2025-11-26T15:18:48.915472 | 28464 mW | under_attack=0
2025-11-26 15:18:49,949 - INFO - 2025-11-26T15:18:49.949659 | 28498 mW | under_attack=0
2025-11-26 15:18:50,990 - INFO - 2025-11-26T15:18:50.990539 | 28564 mW | under_attack=0
2025-11-26 15:18:52,019 - INFO - 2025-11-26T15:18:52.019545 | 28624 mW | under_attack=0
2025-11-26 15:18:53,066 - INFO - 2025-11-26T15:18:53.066751 | 28527 mW | under_attack=0
2025-11-26 15:18:54,095 - INFO - 2025-11-26T15:18:54.095750 | 28541 mW | under_attack=0
2025-11-26 15:18:55,130 - INFO - 2025-11-26T15:18:55.130509 | 28509 mW | under_attack=0
2025-11-26 15:18:56,159 - INFO - 2025-11-26T15:18:56.159581 | 28532 mW | under_attack=0
2025-11-26 15:18:57,194 - INFO - 2025-11-26T15:18:57.194410 | 28517 mW | under_attack=0
2025-11-26 15:18:58,223 - INFO - 2025-11-26T15:18:58.223668 | 28524 mW | under_attack=0
2025-11-26 15:18:59,253 - INFO - 2025-11-26T15:18:59.253605 | 28700 mW | under_attack=0
2025-11-26 15:19:00,310 - INFO - 2025-11-26T15:19:00.310185 | 28980 mW | under_attack=0
2025-11-26 15:19:01,363 - INFO - 2025-11-26T15:19:01.362928 | 29533 mW | under_attack=0
2025-11-26 15:19:02,397 - INFO - 2025-11-26T15:19:02.397026 | 29961 mW | under_attack=0
2025-11-26 15:19:03,426 - INFO - 2025-11-26T15:19:03.426000 | 30007 mW | under_attack=0
2025-11-26 15:19:04,457 - INFO - 2025-11-26T15:19:04.456919 | 30248 mW | under_attack=0
2025-11-26 15:19:05,503 - INFO - 2025-11-26T15:19:05.503835 | 30651 mW | under_attack=0
2025-11-26 15:19:06,533 - INFO - 2025-11-26T15:19:06.533033 | 30849 mW | under_attack=0
2025-11-26 15:19:07,562 - INFO - 2025-11-26T15:19:07.562758 | 31113 mW | under_attack=0
2025-11-26 15:19:08,605 - INFO - 2025-11-26T15:19:08.605364 | 31235 mW | under_attack=0
2025-11-26 15:19:09,635 - INFO - 2025-11-26T15:19:09.635368 | 31289 mW | under_attack=0
2025-11-26 15:19:10,683 - INFO - 2025-11-26T15:19:10.683224 | 31369 mW | under_attack=0
2025-11-26 15:19:11,715 - INFO - 2025-11-26T15:19:11.715247 | 31266 mW | under_attack=0
2025-11-26 15:19:12,744 - INFO - 2025-11-26T15:19:12.744533 | 31338 mW | under_attack=0
2025-11-26 15:19:13,775 - INFO - 2025-11-26T15:19:13.775408 | 31474 mW | under_attack=0
2025-11-26 15:19:14,806 - INFO - 2025-11-26T15:19:14.805872 | 31486 mW | under_attack=0
2025-11-26 15:19:15,841 - INFO - 2025-11-26T15:19:15.841228 | 31367 mW | under_attack=0
2025-11-26 15:19:16,870 - INFO - 2025-11-26T15:19:16.870834 | 31341 mW | under_attack=0
2025-11-26 15:19:17,903 - INFO - 2025-11-26T15:19:17.903778 | 31375 mW | under_attack=0
2025-11-26 15:19:18,948 - INFO - 2025-11-26T15:19:18.948650 | 31452 mW | under_attack=0
2025-11-26 15:19:20,000 - INFO - 2025-11-26T15:19:20.000534 | 31376 mW | under_attack=0
2025-11-26 15:19:21,031 - INFO - 2025-11-26T15:19:21.031175 | 30871 mW | under_attack=0
2025-11-26 15:19:22,075 - INFO - 2025-11-26T15:19:22.075611 | 29871 mW | under_attack=0
2025-11-26 15:19:23,124 - INFO - 2025-11-26T15:19:23.124418 | 29047 mW | under_attack=0
2025-11-26 15:19:24,172 - INFO - 2025-11-26T15:19:24.172078 | 28870 mW | under_attack=0
2025-11-26 15:19:25,220 - INFO - 2025-11-26T15:19:25.220280 | 28930 mW | under_attack=0
2025-11-26 15:19:26,249 - INFO - 2025-11-26T15:19:26.249482 | 28900 mW | under_attack=0
2025-11-26 15:19:27,282 - INFO - 2025-11-26T15:19:27.282307 | 29007 mW | under_attack=0
2025-11-26 15:19:28,313 - INFO - 2025-11-26T15:19:28.313394 | 28974 mW | under_attack=0
2025-11-26 15:19:29,345 - INFO - 2025-11-26T15:19:29.345189 | 28916 mW | under_attack=0
2025-11-26 15:19:30,381 - INFO - 2025-11-26T15:19:30.381766 | 28877 mW | under_attack=0
2025-11-26 15:19:31,413 - INFO - 2025-11-26T15:19:31.413563 | 29027 mW | under_attack=0
2025-11-26 15:19:32,444 - INFO - 2025-11-26T15:19:32.443942 | 30752 mW | under_attack=0
2025-11-26 15:19:33,489 - INFO - 2025-11-26T15:19:33.489316 | 31145 mW | under_attack=0
2025-11-26 15:19:34,518 - INFO - 2025-11-26T15:19:34.518184 | 31256 mW | under_attack=0
2025-11-26 15:19:35,567 - INFO - 2025-11-26T15:19:35.567382 | 31204 mW | under_attack=0
2025-11-26 15:19:36,598 - INFO - 2025-11-26T15:19:36.597908 | 31298 mW | under_attack=0
2025-11-26 15:19:37,627 - INFO - 2025-11-26T15:19:37.627711 | 31448 mW | under_attack=0
2025-11-26 15:19:38,657 - INFO - 2025-11-26T15:19:38.657242 | 31350 mW | under_attack=0
2025-11-26 15:19:39,691 - INFO - 2025-11-26T15:19:39.691613 | 31240 mW | under_attack=0
2025-11-26 15:19:40,720 - INFO - 2025-11-26T15:19:40.720774 | 31174 mW | under_attack=0
2025-11-26 15:19:41,750 - INFO - 2025-11-26T15:19:41.750870 | 31258 mW | under_attack=0
2025-11-26 15:19:42,813 - INFO - 2025-11-26T15:19:42.813355 | 31126 mW | under_attack=0
2025-11-26 15:19:43,855 - INFO - 2025-11-26T15:19:43.855630 | 31417 mW | under_attack=0
2025-11-26 15:19:44,893 - INFO - 2025-11-26T15:19:44.893495 | 31383 mW | under_attack=0
2025-11-26 15:19:45,926 - INFO - 2025-11-26T15:19:45.925893 | 31284 mW | under_attack=0
2025-11-26 15:19:46,957 - INFO - 2025-11-26T15:19:46.957844 | 31220 mW | under_attack=0
2025-11-26 15:19:47,996 - INFO - 2025-11-26T15:19:47.996381 | 31247 mW | under_attack=0
2025-11-26 15:19:49,027 - INFO - 2025-11-26T15:19:49.026899 | 31293 mW | under_attack=0
2025-11-26 15:19:50,057 - INFO - 2025-11-26T15:19:50.057369 | 31222 mW | under_attack=0
2025-11-26 15:19:51,112 - INFO - 2025-11-26T15:19:51.112549 | 31318 mW | under_attack=0
2025-11-26 15:19:52,148 - INFO - 2025-11-26T15:19:52.148185 | 31271 mW | under_attack=0
2025-11-26 15:19:53,178 - INFO - 2025-11-26T15:19:53.178041 | 31344 mW | under_attack=0
2025-11-26 15:19:54,208 - INFO - 2025-11-26T15:19:54.208656 | 31355 mW | under_attack=0
2025-11-26 15:19:55,239 - INFO - 2025-11-26T15:19:55.239366 | 31204 mW | under_attack=0
2025-11-26 15:19:56,270 - INFO - 2025-11-26T15:19:56.270069 | 31275 mW | under_attack=0
2025-11-26 15:19:57,305 - INFO - 2025-11-26T15:19:57.305601 | 31274 mW | under_attack=0
2025-11-26 15:19:58,336 - INFO - 2025-11-26T15:19:58.336428 | 31258 mW | under_attack=0
2025-11-26 15:19:59,372 - INFO - 2025-11-26T15:19:59.372490 | 31367 mW | under_attack=0
2025-11-26 15:20:00,416 - INFO - 2025-11-26T15:20:00.416474 | 31305 mW | under_attack=0
2025-11-26 15:20:01,447 - INFO - 2025-11-26T15:20:01.447033 | 31281 mW | under_attack=0
2025-11-26 15:20:02,493 - INFO - 2025-11-26T15:20:02.493549 | 31220 mW | under_attack=0
2025-11-26 15:20:03,522 - INFO - 2025-11-26T15:20:03.522434 | 31225 mW | under_attack=0
2025-11-26 15:20:04,556 - INFO - 2025-11-26T15:20:04.556508 | 31324 mW | under_attack=0
2025-11-26 15:20:05,586 - INFO - 2025-11-26T15:20:05.586130 | 31293 mW | under_attack=0
2025-11-26 15:20:06,614 - INFO - 2025-11-26T15:20:06.614632 | 31365 mW | under_attack=0
2025-11-26 15:20:07,645 - INFO - 2025-11-26T15:20:07.645553 | 31206 mW | under_attack=0
2025-11-26 15:20:08,675 - INFO - 2025-11-26T15:20:08.675129 | 31225 mW | under_attack=0
2025-11-26 15:20:09,740 - INFO - 2025-11-26T15:20:09.740588 | 31279 mW | under_attack=0
2025-11-26 15:20:10,787 - INFO - 2025-11-26T15:20:10.787805 | 31312 mW | under_attack=0
2025-11-26 15:20:11,817 - INFO - 2025-11-26T15:20:11.817680 | 31301 mW | under_attack=0
2025-11-26 15:20:12,848 - INFO - 2025-11-26T15:20:12.848527 | 31279 mW | under_attack=0
2025-11-26 15:20:13,877 - INFO - 2025-11-26T15:20:13.877843 | 31299 mW | under_attack=0
2025-11-26 15:20:14,923 - INFO - 2025-11-26T15:20:14.923455 | 31218 mW | under_attack=0
2025-11-26 15:20:15,956 - INFO - 2025-11-26T15:20:15.955891 | 31217 mW | under_attack=0
2025-11-26 15:20:16,986 - INFO - 2025-11-26T15:20:16.986538 | 31331 mW | under_attack=0
2025-11-26 15:20:18,029 - INFO - 2025-11-26T15:20:18.029525 | 31362 mW | under_attack=0
2025-11-26 15:20:19,058 - INFO - 2025-11-26T15:20:19.058769 | 31467 mW | under_attack=0
2025-11-26 15:20:20,106 - INFO - 2025-11-26T15:20:20.106655 | 31314 mW | under_attack=0
2025-11-26 15:20:21,135 - INFO - 2025-11-26T15:20:21.135855 | 31328 mW | under_attack=0
2025-11-26 15:20:22,167 - INFO - 2025-11-26T15:20:22.167308 | 31260 mW | under_attack=0
2025-11-26 15:20:23,199 - INFO - 2025-11-26T15:20:23.199078 | 31404 mW | under_attack=0
2025-11-26 15:20:24,237 - INFO - 2025-11-26T15:20:24.237602 | 31278 mW | under_attack=0
2025-11-26 15:20:25,268 - INFO - 2025-11-26T15:20:25.268704 | 31413 mW | under_attack=0
2025-11-26 15:20:26,298 - INFO - 2025-11-26T15:20:26.298163 | 31343 mW | under_attack=0
2025-11-26 15:20:27,357 - INFO - 2025-11-26T15:20:27.357127 | 31473 mW | under_attack=0
2025-11-26 15:20:28,399 - INFO - 2025-11-26T15:20:28.399329 | 31468 mW | under_attack=0
2025-11-26 15:20:29,438 - INFO - 2025-11-26T15:20:29.437904 | 31379 mW | under_attack=0
2025-11-26 15:20:30,468 - INFO - 2025-11-26T15:20:30.468832 | 31441 mW | under_attack=0
2025-11-26 15:20:31,499 - INFO - 2025-11-26T15:20:31.499541 | 31306 mW | under_attack=0
2025-11-26 15:20:32,543 - INFO - 2025-11-26T15:20:32.543240 | 31298 mW | under_attack=0
2025-11-26 15:20:33,598 - INFO - 2025-11-26T15:20:33.598856 | 31446 mW | under_attack=0
2025-11-26 15:20:34,725 - INFO - 2025-11-26T15:20:34.725527 | 31365 mW | under_attack=0
2025-11-26 15:20:35,794 - INFO - 2025-11-26T15:20:35.794739 | 31297 mW | under_attack=0
2025-11-26 15:20:36,824 - INFO - 2025-11-26T15:20:36.824795 | 31372 mW | under_attack=0
2025-11-26 15:20:37,854 - INFO - 2025-11-26T15:20:37.853887 | 31333 mW | under_attack=0
2025-11-26 15:20:38,963 - INFO - 2025-11-26T15:20:38.963398 | 31291 mW | under_attack=0
2025-11-26 15:20:39,994 - INFO - 2025-11-26T15:20:39.994669 | 31366 mW | under_attack=0
2025-11-26 15:20:41,026 - INFO - 2025-11-26T15:20:41.026697 | 31324 mW | under_attack=0
2025-11-26 15:20:42,062 - INFO - 2025-11-26T15:20:42.062337 | 31337 mW | under_attack=0
2025-11-26 15:20:43,092 - INFO - 2025-11-26T15:20:43.092232 | 31355 mW | under_attack=0
2025-11-26 15:20:44,123 - INFO - 2025-11-26T15:20:44.123597 | 31286 mW | under_attack=0
2025-11-26 15:20:45,173 - INFO - 2025-11-26T15:20:45.173342 | 31348 mW | under_attack=0
2025-11-26 15:20:46,217 - INFO - 2025-11-26T15:20:46.217135 | 31415 mW | under_attack=0
2025-11-26 15:20:47,256 - INFO - 2025-11-26T15:20:47.256070 | 31444 mW | under_attack=0
2025-11-26 15:20:48,293 - INFO - 2025-11-26T15:20:48.293650 | 31320 mW | under_attack=0
2025-11-26 15:20:49,325 - INFO - 2025-11-26T15:20:49.325666 | 31352 mW | under_attack=0
2025-11-26 15:20:50,358 - INFO - 2025-11-26T15:20:50.358629 | 31293 mW | under_attack=0
2025-11-26 15:20:51,389 - INFO - 2025-11-26T15:20:51.389165 | 31294 mW | under_attack=0
2025-11-26 15:20:52,419 - INFO - 2025-11-26T15:20:52.418995 | 31381 mW | under_attack=0
2025-11-26 15:20:53,468 - INFO - 2025-11-26T15:20:53.468776 | 30379 mW | under_attack=0
2025-11-26 15:20:54,515 - INFO - 2025-11-26T15:20:54.515361 | 29168 mW | under_attack=0
2025-11-26 15:20:55,589 - INFO - 2025-11-26T15:20:55.588931 | 28847 mW | under_attack=0
2025-11-26 15:20:56,618 - INFO - 2025-11-26T15:20:56.617952 | 28892 mW | under_attack=0
2025-11-26 15:20:57,665 - INFO - 2025-11-26T15:20:57.665154 | 28955 mW | under_attack=0
2025-11-26 15:20:58,714 - INFO - 2025-11-26T15:20:58.714166 | 29048 mW | under_attack=0
2025-11-26 15:20:59,747 - INFO - 2025-11-26T15:20:59.747606 | 29207 mW | under_attack=0
2025-11-26 15:21:00,776 - INFO - 2025-11-26T15:21:00.776569 | 29335 mW | under_attack=0
2025-11-26 15:21:01,823 - INFO - 2025-11-26T15:21:01.823535 | 29467 mW | under_attack=0
2025-11-26 15:21:02,853 - INFO - 2025-11-26T15:21:02.853691 | 29455 mW | under_attack=0
2025-11-26 15:21:03,911 - INFO - 2025-11-26T15:21:03.911423 | 29560 mW | under_attack=0
2025-11-26 15:21:04,960 - INFO - 2025-11-26T15:21:04.960469 | 29741 mW | under_attack=0
2025-11-26 15:21:06,004 - INFO - 2025-11-26T15:21:06.004756 | 29919 mW | under_attack=0
2025-11-26 15:21:07,035 - INFO - 2025-11-26T15:21:07.035239 | 30017 mW | under_attack=0
2025-11-26 15:21:08,080 - INFO - 2025-11-26T15:21:08.080229 | 30049 mW | under_attack=0
2025-11-26 15:21:09,109 - INFO - 2025-11-26T15:21:09.109536 | 29982 mW | under_attack=0
2025-11-26 15:21:10,155 - INFO - 2025-11-26T15:21:10.155015 | 30199 mW | under_attack=0
2025-11-26 15:21:11,184 - INFO - 2025-11-26T15:21:11.184277 | 30191 mW | under_attack=0
2025-11-26 15:21:12,228 - INFO - 2025-11-26T15:21:12.228156 | 30372 mW | under_attack=0
2025-11-26 15:21:13,258 - INFO - 2025-11-26T15:21:13.257950 | 30428 mW | under_attack=0
2025-11-26 15:21:14,289 - INFO - 2025-11-26T15:21:14.289022 | 30119 mW | under_attack=0
2025-11-26 15:21:15,322 - INFO - 2025-11-26T15:21:15.322462 | 28673 mW | under_attack=0
2025-11-26 15:21:16,352 - INFO - 2025-11-26T15:21:16.352064 | 27463 mW | under_attack=0
2025-11-26 15:21:17,387 - INFO - 2025-11-26T15:21:17.387639 | 25949 mW | under_attack=0
2025-11-26 15:21:18,417 - INFO - 2025-11-26T15:21:18.417560 | 25727 mW | under_attack=0
2025-11-26 15:21:19,447 - INFO - 2025-11-26T15:21:19.447534 | 25807 mW | under_attack=0
2025-11-26 15:21:20,500 - INFO - 2025-11-26T15:21:20.500399 | 25748 mW | under_attack=0
2025-11-26 15:21:21,546 - INFO - 2025-11-26T15:21:21.545879 | 25932 mW | under_attack=0
2025-11-26 15:21:22,589 - INFO - 2025-11-26T15:21:22.589247 | 25907 mW | under_attack=0
2025-11-26 15:21:23,619 - INFO - 2025-11-26T15:21:23.619446 | 25857 mW | under_attack=0
2025-11-26 15:21:24,648 - INFO - 2025-11-26T15:21:24.648544 | 26032 mW | under_attack=0
2025-11-26 15:21:25,690 - INFO - 2025-11-26T15:21:25.690783 | 26020 mW | under_attack=0
2025-11-26 15:21:26,721 - INFO - 2025-11-26T15:21:26.721409 | 26342 mW | under_attack=0
2025-11-26 15:21:27,764 - INFO - 2025-11-26T15:21:27.764079 | 26181 mW | under_attack=0
2025-11-26 15:21:28,795 - INFO - 2025-11-26T15:21:28.795883 | 26028 mW | under_attack=0
2025-11-26 15:21:29,856 - INFO - 2025-11-26T15:21:29.856558 | 25732 mW | under_attack=0
2025-11-26 15:21:30,896 - INFO - 2025-11-26T15:21:30.896469 | 25696 mW | under_attack=0
2025-11-26 15:21:31,927 - INFO - 2025-11-26T15:21:31.927306 | 25649 mW | under_attack=0
2025-11-26 15:21:32,958 - INFO - 2025-11-26T15:21:32.958306 | 25790 mW | under_attack=0
2025-11-26 15:21:34,012 - INFO - 2025-11-26T15:21:34.012483 | 25656 mW | under_attack=0
2025-11-26 15:21:35,044 - INFO - 2025-11-26T15:21:35.044457 | 25557 mW | under_attack=0
2025-11-26 15:21:36,086 - INFO - 2025-11-26T15:21:36.086153 | 25494 mW | under_attack=0
2025-11-26 15:21:37,118 - INFO - 2025-11-26T15:21:37.118269 | 25454 mW | under_attack=0
2025-11-26 15:21:38,154 - INFO - 2025-11-26T15:21:38.154164 | 25554 mW | under_attack=0
2025-11-26 15:21:39,199 - INFO - 2025-11-26T15:21:39.199542 | 25547 mW | under_attack=0
2025-11-26 15:21:40,231 - INFO - 2025-11-26T15:21:40.230892 | 25426 mW | under_attack=0
2025-11-26 15:21:41,262 - INFO - 2025-11-26T15:21:41.262590 | 25392 mW | under_attack=0
2025-11-26 15:21:42,307 - INFO - 2025-11-26T15:21:42.307416 | 25509 mW | under_attack=0
2025-11-26 15:21:43,339 - INFO - 2025-11-26T15:21:43.339205 | 25365 mW | under_attack=0
2025-11-26 15:21:44,383 - INFO - 2025-11-26T15:21:44.383065 | 25430 mW | under_attack=0
2025-11-26 15:21:45,413 - INFO - 2025-11-26T15:21:45.413013 | 25574 mW | under_attack=0
2025-11-26 15:21:46,443 - INFO - 2025-11-26T15:21:46.443541 | 25360 mW | under_attack=0
2025-11-26 15:21:47,473 - INFO - 2025-11-26T15:21:47.473777 | 25343 mW | under_attack=0
2025-11-26 15:21:48,526 - INFO - 2025-11-26T15:21:48.526545 | 25457 mW | under_attack=0
2025-11-26 15:21:49,557 - INFO - 2025-11-26T15:21:49.557424 | 25367 mW | under_attack=0
2025-11-26 15:21:50,604 - INFO - 2025-11-26T15:21:50.604527 | 25437 mW | under_attack=0
2025-11-26 15:21:51,651 - INFO - 2025-11-26T15:21:51.651520 | 25491 mW | under_attack=0
2025-11-26 15:21:52,680 - INFO - 2025-11-26T15:21:52.680656 | 25255 mW | under_attack=0
2025-11-26 15:21:53,720 - INFO - 2025-11-26T15:21:53.720577 | 25245 mW | under_attack=0
2025-11-26 15:21:54,749 - INFO - 2025-11-26T15:21:54.749635 | 25221 mW | under_attack=0
2025-11-26 15:21:55,780 - INFO - 2025-11-26T15:21:55.780366 | 25142 mW | under_attack=0
