2025-11-28 10:21:31,088 - INFO - loaded macs {'mac': 'bc:df:58:5f:bd:ca', 'plug_mac': 'ac:15:a2:46:93:66', 'pi_mac': 'd8:3a:dd:15:42:42'}
2025-11-28 12:45:43,981 - INFO - loaded macs {'mac': 'bc:df:58:5f:bd:ca', 'plug_mac': 'ac:15:a2:46:93:66', 'pi_mac': 'd8:3a:dd:15:42:42'}
2025-11-28 16:38:01,863 - INFO - loaded macs {'mac': 'bc:df:58:5f:bd:ca', 'plug_mac': 'ac:15:a2:46:9b:de', 'pi_mac': 'd8:3a:dd:15:42:93'}
2025-11-28 16:38:03,565 - INFO - experiment config {'modes': ['active', 'active_attack'], 'device_label': 'samsungtv', 'attacks': ['syn_flood', 'icmp_flood', 'port_scan', 'os_fingerprint'], 'tapo_email': 'iotlabucl@gmail.com', 'tapo_password': 'IoTlabUCL', 'pi_user': 'pi4', 'device_folder': 'samsungtv', 'pcap_dir': '/data/disk1/powerguard/new', 'interval': 1, 'settle_time': 60, 'duration': 2400, 'log_path': 'logs/samsungtv.log', 'mac_address': 'bc:df:58:5f:bd:ca', 'plug_mac': 'ac:15:a2:46:9b:de', 'pi_mac': 'd8:3a:dd:15:42:93', 'plug_ip': '192.168.40.103', 'pi_ip': '10.10.0.201', 'device_ip': '10.10.0.164'}
2025-11-28 16:38:03,565 - INFO - starting active monitoring
2025-11-28 16:38:03,761 - INFO - [START] Power logging: samsungtv/active
2025-11-28 16:38:03,793 - INFO - 2025-11-28T16:38:03.793721 | 80777 mW | under_attack=0
2025-11-28 17:30:52,457 - INFO - 2025-11-28T17:30:52.457455 | 79444 mW | under_attack=1
2025-11-28 17:30:53,511 - INFO - 2025-11-28T17:30:53.511544 | 79393 mW | under_attack=1
2025-11-28 17:30:54,544 - INFO - 2025-11-28T17:30:54.544527 | 79369 mW | under_attack=1
2025-11-28 17:30:55,592 - INFO - 2025-11-28T17:30:55.592512 | 79545 mW | under_attack=1
2025-11-28 17:30:56,622 - INFO - 2025-11-28T17:30:56.622589 | 79513 mW | under_attack=1
2025-11-28 17:30:57,654 - INFO - 2025-11-28T17:30:57.654771 | 79494 mW | under_attack=1
2025-11-28 17:30:58,699 - INFO - 2025-11-28T17:30:58.699231 | 79307 mW | under_attack=1
2025-11-28 17:30:59,730 - INFO - 2025-11-28T17:30:59.730793 | 79401 mW | under_attack=1
2025-11-28 17:31:00,794 - INFO - 2025-11-28T17:31:00.794547 | 79381 mW | under_attack=1
2025-11-28 17:31:01,833 - INFO - 2025-11-28T17:31:01.833394 | 79332 mW | under_attack=1
2025-11-28 17:31:02,863 - INFO - 2025-11-28T17:31:02.863653 | 79278 mW | under_attack=1
2025-11-28 17:31:03,905 - INFO - 2025-11-28T17:31:03.905739 | 79226 mW | under_attack=1
2025-11-28 17:31:04,935 - INFO - 2025-11-28T17:31:04.935334 | 79296 mW | under_attack=1
2025-11-28 17:31:05,967 - INFO - 2025-11-28T17:31:05.967635 | 79445 mW | under_attack=1
2025-11-28 17:31:07,006 - INFO - 2025-11-28T17:31:07.006723 | 79541 mW | under_attack=1
2025-11-28 17:31:08,051 - INFO - 2025-11-28T17:31:08.051463 | 79503 mW | under_attack=1
2025-11-28 17:31:09,081 - INFO - 2025-11-28T17:31:09.081540 | 79416 mW | under_attack=1
2025-11-28 17:31:10,135 - INFO - 2025-11-28T17:31:10.135867 | 79327 mW | under_attack=1
2025-11-28 17:31:11,166 - INFO - 2025-11-28T17:31:11.166621 | 79277 mW | under_attack=1
2025-11-28 17:31:12,211 - INFO - 2025-11-28T17:31:12.211177 | 79359 mW | under_attack=1
2025-11-28 17:31:13,240 - INFO - 2025-11-28T17:31:13.240850 | 79255 mW | under_attack=1
2025-11-28 17:31:14,270 - INFO - 2025-11-28T17:31:14.270380 | 79225 mW | under_attack=1
2025-11-28 17:31:15,322 - INFO - 2025-11-28T17:31:15.322076 | 79270 mW | under_attack=1
2025-11-28 17:31:16,384 - INFO - 2025-11-28T17:31:16.384337 | 79141 mW | under_attack=1
2025-11-28 17:31:17,417 - INFO - 2025-11-28T17:31:17.417231 | 79196 mW | under_attack=1
2025-11-28 17:31:18,452 - INFO - 2025-11-28T17:31:18.452402 | 79130 mW | under_attack=1
2025-11-28 17:31:19,494 - INFO - 2025-11-28T17:31:19.494098 | 79147 mW | under_attack=1
2025-11-28 17:31:20,543 - INFO - 2025-11-28T17:31:20.543623 | 79230 mW | under_attack=1
2025-11-28 17:31:20,952 - INFO - 🛡️ Stopping attack on Pi...
2025-11-28 17:31:20,955 - INFO - ✅ Attack process terminated.
2025-11-28 17:31:23,288 - INFO - ✅ Cleaned up process: hping3
2025-11-28 17:31:23,288 - INFO - recovery stage
2025-11-28 17:31:23,336 - INFO - 2025-11-28T17:31:23.336006 | 79406 mW | under_attack=0
2025-11-28 17:31:24,371 - INFO - 2025-11-28T17:31:24.371579 | 79480 mW | under_attack=0
2025-11-28 17:31:25,403 - INFO - 2025-11-28T17:31:25.403805 | 79467 mW | under_attack=0
2025-11-28 17:31:26,435 - INFO - 2025-11-28T17:31:26.435603 | 79467 mW | under_attack=0
2025-11-28 17:31:27,467 - INFO - 2025-11-28T17:31:27.466917 | 79498 mW | under_attack=0
2025-11-28 17:31:28,507 - INFO - 2025-11-28T17:31:28.507799 | 79568 mW | under_attack=0
2025-11-28 17:31:29,539 - INFO - 2025-11-28T17:31:29.539189 | 79584 mW | under_attack=0
2025-11-28 17:31:30,578 - INFO - 2025-11-28T17:31:30.578033 | 79566 mW | under_attack=0
2025-11-28 17:31:31,619 - INFO - 2025-11-28T17:31:31.619086 | 79635 mW | under_attack=0
2025-11-28 17:31:32,673 - INFO - 2025-11-28T17:31:32.672900 | 79826 mW | under_attack=0
2025-11-28 17:31:33,702 - INFO - 2025-11-28T17:31:33.702499 | 79885 mW | under_attack=0
2025-11-28 17:31:34,732 - INFO - 2025-11-28T17:31:34.732449 | 79767 mW | under_attack=0
2025-11-28 17:31:35,762 - INFO - 2025-11-28T17:31:35.762296 | 79848 mW | under_attack=0
2025-11-28 17:31:36,791 - INFO - 2025-11-28T17:31:36.791039 | 79869 mW | under_attack=0
2025-11-28 17:31:37,848 - INFO - 2025-11-28T17:31:37.848510 | 79880 mW | under_attack=0
2025-11-28 17:31:38,879 - INFO - 2025-11-28T17:31:38.879543 | 79838 mW | under_attack=0
2025-11-28 17:31:39,929 - INFO - 2025-11-28T17:31:39.929232 | 79929 mW | under_attack=0
2025-11-28 17:31:40,958 - INFO - 2025-11-28T17:31:40.958700 | 79870 mW | under_attack=0
2025-11-28 17:31:41,989 - INFO - 2025-11-28T17:31:41.989423 | 79805 mW | under_attack=0
2025-11-28 17:31:43,020 - INFO - 2025-11-28T17:31:43.020671 | 79772 mW | under_attack=0
2025-11-28 17:31:44,050 - INFO - 2025-11-28T17:31:44.050619 | 79798 mW | under_attack=0
2025-11-28 17:31:45,080 - INFO - 2025-11-28T17:31:45.080051 | 79681 mW | under_attack=0
2025-11-28 17:31:46,110 - INFO - 2025-11-28T17:31:46.110815 | 79706 mW | under_attack=0
2025-11-28 17:31:47,145 - INFO - 2025-11-28T17:31:47.145496 | 79710 mW | under_attack=0
2025-11-28 17:31:48,191 - INFO - 2025-11-28T17:31:48.190904 | 79732 mW | under_attack=0
2025-11-28 17:31:49,221 - INFO - 2025-11-28T17:31:49.221798 | 79657 mW | under_attack=0
2025-11-28 17:31:50,272 - INFO - 2025-11-28T17:31:50.272649 | 79695 mW | under_attack=0
2025-11-28 17:31:51,303 - INFO - 2025-11-28T17:31:51.303538 | 79580 mW | under_attack=0
2025-11-28 17:31:52,348 - INFO - 2025-11-28T17:31:52.348126 | 79337 mW | under_attack=0
2025-11-28 17:31:53,378 - INFO - 2025-11-28T17:31:53.378783 | 79246 mW | under_attack=0
2025-11-28 17:31:54,439 - INFO - 2025-11-28T17:31:54.439118 | 79232 mW | under_attack=0
2025-11-28 17:31:55,484 - INFO - 2025-11-28T17:31:55.484578 | 79140 mW | under_attack=0
2025-11-28 17:31:56,520 - INFO - 2025-11-28T17:31:56.520460 | 79054 mW | under_attack=0
2025-11-28 17:31:57,558 - INFO - 2025-11-28T17:31:57.558665 | 79032 mW | under_attack=0
2025-11-28 17:31:58,597 - INFO - 2025-11-28T17:31:58.597791 | 79081 mW | under_attack=0
2025-11-28 17:31:59,629 - INFO - 2025-11-28T17:31:59.629592 | 79560 mW | under_attack=0
2025-11-28 17:32:00,660 - INFO - 2025-11-28T17:32:00.659953 | 79469 mW | under_attack=0
2025-11-28 17:32:01,708 - INFO - 2025-11-28T17:32:01.708019 | 79501 mW | under_attack=0
2025-11-28 17:32:02,738 - INFO - 2025-11-28T17:32:02.738731 | 79433 mW | under_attack=0
2025-11-28 17:32:03,790 - INFO - 2025-11-28T17:32:03.789937 | 79468 mW | under_attack=0
2025-11-28 17:32:04,822 - INFO - 2025-11-28T17:32:04.821944 | 79386 mW | under_attack=0
2025-11-28 17:32:05,863 - INFO - 2025-11-28T17:32:05.863743 | 79371 mW | under_attack=0
2025-11-28 17:32:06,894 - INFO - 2025-11-28T17:32:06.894520 | 79390 mW | under_attack=0
2025-11-28 17:32:07,926 - INFO - 2025-11-28T17:32:07.926109 | 79443 mW | under_attack=0
2025-11-28 17:32:08,979 - INFO - 2025-11-28T17:32:08.979305 | 79333 mW | under_attack=0
2025-11-28 17:32:10,015 - INFO - 2025-11-28T17:32:10.015216 | 79256 mW | under_attack=0
2025-11-28 17:32:11,054 - INFO - 2025-11-28T17:32:11.054756 | 79249 mW | under_attack=0
2025-11-28 17:32:12,092 - INFO - 2025-11-28T17:32:12.092043 | 79244 mW | under_attack=0
2025-11-28 17:32:13,121 - INFO - 2025-11-28T17:32:13.121794 | 79323 mW | under_attack=0
2025-11-28 17:32:14,152 - INFO - 2025-11-28T17:32:14.152531 | 79244 mW | under_attack=0
2025-11-28 17:32:15,187 - INFO - 2025-11-28T17:32:15.186996 | 79236 mW | under_attack=0
2025-11-28 17:32:16,217 - INFO - 2025-11-28T17:32:16.217081 | 79246 mW | under_attack=0
2025-11-28 17:32:17,247 - INFO - 2025-11-28T17:32:17.246990 | 80164 mW | under_attack=0
2025-11-28 17:32:18,276 - INFO - 2025-11-28T17:32:18.276434 | 80083 mW | under_attack=0
2025-11-28 17:32:19,320 - INFO - 2025-11-28T17:32:19.320514 | 79973 mW | under_attack=0
2025-11-28 17:32:20,350 - INFO - 2025-11-28T17:32:20.350627 | 80040 mW | under_attack=0
2025-11-28 17:32:21,412 - INFO - 2025-11-28T17:32:21.412102 | 80002 mW | under_attack=0
2025-11-28 17:32:22,443 - INFO - 2025-11-28T17:32:22.443759 | 80003 mW | under_attack=0
2025-11-28 17:32:23,480 - INFO - 2025-11-28T17:32:23.480596 | 79850 mW | under_attack=0
2025-11-28 17:32:24,511 - INFO - 2025-11-28T17:32:24.511659 | 79912 mW | under_attack=0
2025-11-28 17:32:25,543 - INFO - 2025-11-28T17:32:25.543773 | 80022 mW | under_attack=0
2025-11-28 17:32:26,591 - INFO - 2025-11-28T17:32:26.591794 | 80246 mW | under_attack=0
2025-11-28 17:32:27,622 - INFO - 2025-11-28T17:32:27.622445 | 80279 mW | under_attack=0
2025-11-28 17:32:28,672 - INFO - 2025-11-28T17:32:28.672329 | 80272 mW | under_attack=0
2025-11-28 17:32:29,708 - INFO - 2025-11-28T17:32:29.708286 | 80302 mW | under_attack=0
2025-11-28 17:32:30,738 - INFO - 2025-11-28T17:32:30.738794 | 80206 mW | under_attack=0
2025-11-28 17:32:31,769 - INFO - 2025-11-28T17:32:31.769129 | 80265 mW | under_attack=0
2025-11-28 17:32:32,799 - INFO - 2025-11-28T17:32:32.799074 | 80294 mW | under_attack=0
2025-11-28 17:32:33,830 - INFO - 2025-11-28T17:32:33.830120 | 80207 mW | under_attack=0
2025-11-28 17:32:34,861 - INFO - 2025-11-28T17:32:34.861528 | 79935 mW | under_attack=0
2025-11-28 17:32:35,910 - INFO - 2025-11-28T17:32:35.910725 | 79477 mW | under_attack=0
2025-11-28 17:32:36,944 - INFO - 2025-11-28T17:32:36.944021 | 79476 mW | under_attack=0
2025-11-28 17:32:37,990 - INFO - 2025-11-28T17:32:37.990659 | 79457 mW | under_attack=0
2025-11-28 17:32:39,021 - INFO - 2025-11-28T17:32:39.021572 | 79585 mW | under_attack=0
2025-11-28 17:32:40,061 - INFO - 2025-11-28T17:32:40.060914 | 79485 mW | under_attack=0
2025-11-28 17:32:41,095 - INFO - 2025-11-28T17:32:41.095219 | 79456 mW | under_attack=0
2025-11-28 17:32:42,126 - INFO - 2025-11-28T17:32:42.126231 | 79556 mW | under_attack=0
2025-11-28 17:32:43,160 - INFO - 2025-11-28T17:32:43.160298 | 79536 mW | under_attack=0
2025-11-28 17:32:44,206 - INFO - 2025-11-28T17:32:44.206152 | 79648 mW | under_attack=0
2025-11-28 17:32:45,235 - INFO - 2025-11-28T17:32:45.235233 | 79628 mW | under_attack=0
2025-11-28 17:32:46,277 - INFO - 2025-11-28T17:32:46.277264 | 79584 mW | under_attack=0
2025-11-28 17:32:47,309 - INFO - 2025-11-28T17:32:47.309774 | 79449 mW | under_attack=0
2025-11-28 17:32:48,339 - INFO - 2025-11-28T17:32:48.339211 | 79383 mW | under_attack=0
2025-11-28 17:32:49,370 - INFO - 2025-11-28T17:32:49.370264 | 79526 mW | under_attack=0
2025-11-28 17:32:50,410 - INFO - 2025-11-28T17:32:50.410021 | 79400 mW | under_attack=0
2025-11-28 17:32:51,440 - INFO - 2025-11-28T17:32:51.440542 | 79345 mW | under_attack=0
2025-11-28 17:32:52,470 - INFO - 2025-11-28T17:32:52.469898 | 79419 mW | under_attack=0
2025-11-28 17:32:53,524 - INFO - 2025-11-28T17:32:53.524066 | 79684 mW | under_attack=0
2025-11-28 17:32:54,553 - INFO - 2025-11-28T17:32:54.553653 | 79637 mW | under_attack=0
2025-11-28 17:32:55,608 - INFO - 2025-11-28T17:32:55.608091 | 79623 mW | under_attack=0
2025-11-28 17:32:56,642 - INFO - 2025-11-28T17:32:56.642666 | 79636 mW | under_attack=0
2025-11-28 17:32:57,672 - INFO - 2025-11-28T17:32:57.672564 | 79474 mW | under_attack=0
2025-11-28 17:32:58,712 - INFO - 2025-11-28T17:32:58.712751 | 79547 mW | under_attack=0
2025-11-28 17:32:59,745 - INFO - 2025-11-28T17:32:59.745004 | 79522 mW | under_attack=0
2025-11-28 17:33:00,793 - INFO - 2025-11-28T17:33:00.793378 | 79450 mW | under_attack=0
2025-11-28 17:33:01,823 - INFO - 2025-11-28T17:33:01.822981 | 79285 mW | under_attack=0
2025-11-28 17:33:02,868 - INFO - 2025-11-28T17:33:02.868127 | 79068 mW | under_attack=0
2025-11-28 17:33:03,904 - INFO - 2025-11-28T17:33:03.904050 | 78966 mW | under_attack=0
2025-11-28 17:33:04,934 - INFO - 2025-11-28T17:33:04.934620 | 79008 mW | under_attack=0
2025-11-28 17:33:05,965 - INFO - 2025-11-28T17:33:05.965099 | 78955 mW | under_attack=0
2025-11-28 17:33:06,994 - INFO - 2025-11-28T17:33:06.994728 | 79031 mW | under_attack=0
2025-11-28 17:33:08,025 - INFO - 2025-11-28T17:33:08.025219 | 78884 mW | under_attack=0
2025-11-28 17:33:09,054 - INFO - 2025-11-28T17:33:09.054652 | 79013 mW | under_attack=0
2025-11-28 17:33:10,084 - INFO - 2025-11-28T17:33:10.084751 | 79027 mW | under_attack=0
2025-11-28 17:33:11,136 - INFO - 2025-11-28T17:33:11.136512 | 79178 mW | under_attack=0
2025-11-28 17:33:12,198 - INFO - 2025-11-28T17:33:12.198865 | 79702 mW | under_attack=0
2025-11-28 17:33:13,232 - INFO - 2025-11-28T17:33:13.231916 | 79687 mW | under_attack=0
2025-11-28 17:33:14,261 - INFO - 2025-11-28T17:33:14.261320 | 79894 mW | under_attack=0
2025-11-28 17:33:15,292 - INFO - 2025-11-28T17:33:15.292040 | 79766 mW | under_attack=0
2025-11-28 17:33:16,327 - INFO - 2025-11-28T17:33:16.327479 | 79748 mW | under_attack=0
2025-11-28 17:33:17,357 - INFO - 2025-11-28T17:33:17.357188 | 79749 mW | under_attack=0
2025-11-28 17:33:18,386 - INFO - 2025-11-28T17:33:18.386670 | 79805 mW | under_attack=0
2025-11-28 17:33:19,431 - INFO - 2025-11-28T17:33:19.431338 | 79838 mW | under_attack=0
2025-11-28 17:33:20,461 - INFO - 2025-11-28T17:33:20.461652 | 79940 mW | under_attack=0
2025-11-28 17:33:21,505 - INFO - 2025-11-28T17:33:21.505729 | 79926 mW | under_attack=0
2025-11-28 17:33:22,535 - INFO - 2025-11-28T17:33:22.535365 | 79790 mW | under_attack=0
2025-11-28 17:33:23,565 - INFO - 2025-11-28T17:33:23.565054 | 79833 mW | under_attack=0
2025-11-28 17:33:24,601 - INFO - 2025-11-28T17:33:24.601110 | 79723 mW | under_attack=0
2025-11-28 17:33:25,637 - INFO - 2025-11-28T17:33:25.637772 | 79655 mW | under_attack=0
2025-11-28 17:33:26,669 - INFO - 2025-11-28T17:33:26.669590 | 79663 mW | under_attack=0
2025-11-28 17:33:27,701 - INFO - 2025-11-28T17:33:27.701400 | 79689 mW | under_attack=0
2025-11-28 17:33:28,749 - INFO - 2025-11-28T17:33:28.749009 | 79651 mW | under_attack=0
2025-11-28 17:33:29,786 - INFO - 2025-11-28T17:33:29.786176 | 79249 mW | under_attack=0
2025-11-28 17:33:30,831 - INFO - 2025-11-28T17:33:30.831279 | 79253 mW | under_attack=0
2025-11-28 17:33:31,861 - INFO - 2025-11-28T17:33:31.860989 | 79240 mW | under_attack=0
2025-11-28 17:33:32,891 - INFO - 2025-11-28T17:33:32.891231 | 79191 mW | under_attack=0
2025-11-28 17:33:33,921 - INFO - 2025-11-28T17:33:33.921298 | 79210 mW | under_attack=0
2025-11-28 17:33:34,960 - INFO - 2025-11-28T17:33:34.960389 | 79185 mW | under_attack=0
2025-11-28 17:33:35,990 - INFO - 2025-11-28T17:33:35.990004 | 79337 mW | under_attack=0
2025-11-28 17:33:37,067 - INFO - 2025-11-28T17:33:37.067379 | 79271 mW | under_attack=0
2025-11-28 17:33:38,100 - INFO - 2025-11-28T17:33:38.099959 | 79377 mW | under_attack=0
2025-11-28 17:33:39,129 - INFO - 2025-11-28T17:33:39.129760 | 79543 mW | under_attack=0
2025-11-28 17:33:40,163 - INFO - 2025-11-28T17:33:40.163194 | 79593 mW | under_attack=0
2025-11-28 17:33:41,195 - INFO - 2025-11-28T17:33:41.195442 | 79439 mW | under_attack=0
2025-11-28 17:33:42,227 - INFO - 2025-11-28T17:33:42.227646 | 79562 mW | under_attack=0
2025-11-28 17:33:43,258 - INFO - 2025-11-28T17:33:43.257935 | 79389 mW | under_attack=0
2025-11-28 17:33:44,287 - INFO - 2025-11-28T17:33:44.287525 | 79424 mW | under_attack=0
2025-11-28 17:33:45,318 - INFO - 2025-11-28T17:33:45.318299 | 79315 mW | under_attack=0
2025-11-28 17:33:46,368 - INFO - 2025-11-28T17:33:46.368120 | 79353 mW | under_attack=0
2025-11-28 17:33:47,414 - INFO - 2025-11-28T17:33:47.414559 | 79547 mW | under_attack=0
2025-11-28 17:33:48,456 - INFO - 2025-11-28T17:33:48.456426 | 79581 mW | under_attack=0
2025-11-28 17:33:49,488 - INFO - 2025-11-28T17:33:49.488440 | 79571 mW | under_attack=0
2025-11-28 17:33:50,518 - INFO - 2025-11-28T17:33:50.518041 | 79586 mW | under_attack=0
2025-11-28 17:33:51,560 - INFO - 2025-11-28T17:33:51.560213 | 79556 mW | under_attack=0
2025-11-28 17:33:52,623 - INFO - 2025-11-28T17:33:52.623700 | 79629 mW | under_attack=0
2025-11-28 17:33:53,667 - INFO - 2025-11-28T17:33:53.667246 | 79501 mW | under_attack=0
2025-11-28 17:33:54,697 - INFO - 2025-11-28T17:33:54.697747 | 79543 mW | under_attack=0
2025-11-28 17:33:55,728 - INFO - 2025-11-28T17:33:55.728501 | 79444 mW | under_attack=0
2025-11-28 17:33:56,767 - INFO - 2025-11-28T17:33:56.767820 | 79474 mW | under_attack=0
2025-11-28 17:33:57,798 - INFO - 2025-11-28T17:33:57.798259 | 79389 mW | under_attack=0
2025-11-28 17:33:58,827 - INFO - 2025-11-28T17:33:58.827454 | 79514 mW | under_attack=0
2025-11-28 17:33:59,878 - INFO - 2025-11-28T17:33:59.878329 | 79395 mW | under_attack=0
2025-11-28 17:34:00,909 - INFO - 2025-11-28T17:34:00.909282 | 79364 mW | under_attack=0
2025-11-28 17:34:01,963 - INFO - 2025-11-28T17:34:01.963144 | 79454 mW | under_attack=0
2025-11-28 17:34:02,993 - INFO - 2025-11-28T17:34:02.993002 | 79381 mW | under_attack=0
2025-11-28 17:34:04,025 - INFO - 2025-11-28T17:34:04.025502 | 79420 mW | under_attack=0
2025-11-28 17:34:05,056 - INFO - 2025-11-28T17:34:05.056193 | 79481 mW | under_attack=0
2025-11-28 17:34:06,085 - INFO - 2025-11-28T17:34:06.085819 | 79531 mW | under_attack=0
2025-11-28 17:34:07,116 - INFO - 2025-11-28T17:34:07.116499 | 79396 mW | under_attack=0
2025-11-28 17:34:08,149 - INFO - 2025-11-28T17:34:08.148937 | 79463 mW | under_attack=0
2025-11-28 17:34:09,197 - INFO - 2025-11-28T17:34:09.197449 | 79338 mW | under_attack=0
2025-11-28 17:34:10,227 - INFO - 2025-11-28T17:34:10.227253 | 79318 mW | under_attack=0
2025-11-28 17:34:11,274 - INFO - 2025-11-28T17:34:11.274289 | 79294 mW | under_attack=0
2025-11-28 17:34:12,304 - INFO - 2025-11-28T17:34:12.304325 | 79215 mW | under_attack=0
2025-11-28 17:34:13,334 - INFO - 2025-11-28T17:34:13.334155 | 79225 mW | under_attack=0
2025-11-28 17:34:14,363 - INFO - 2025-11-28T17:34:14.363514 | 79484 mW | under_attack=0
2025-11-28 17:34:15,394 - INFO - 2025-11-28T17:34:15.394235 | 79376 mW | under_attack=0
2025-11-28 17:34:16,423 - INFO - 2025-11-28T17:34:16.423505 | 79411 mW | under_attack=0
2025-11-28 17:34:17,455 - INFO - 2025-11-28T17:34:17.455535 | 79368 mW | under_attack=0
2025-11-28 17:34:18,493 - INFO - 2025-11-28T17:34:18.493649 | 79367 mW | under_attack=0
2025-11-28 17:34:19,539 - INFO - 2025-11-28T17:34:19.539168 | 79261 mW | under_attack=0
2025-11-28 17:34:20,587 - INFO - 2025-11-28T17:34:20.587117 | 79220 mW | under_attack=0
2025-11-28 17:34:21,618 - INFO - 2025-11-28T17:34:21.618022 | 79169 mW | under_attack=0
2025-11-28 17:34:22,647 - INFO - 2025-11-28T17:34:22.647764 | 79298 mW | under_attack=0
2025-11-28 17:34:23,290 - INFO - cycle 5 of 10 attack stage
2025-11-28 17:34:23,290 - INFO - 🔨 Starting syn_flood attack from Pi...
2025-11-28 17:34:23,292 - INFO - ✅ Attack subprocess launched locally (PID 102840). Assuming attack is running.
2025-11-28 17:34:23,681 - INFO - 2025-11-28T17:34:23.681161 | 79178 mW | under_attack=1
2025-11-28 17:34:24,713 - INFO - 2025-11-28T17:34:24.713066 | 79250 mW | under_attack=1
2025-11-28 17:34:25,746 - INFO - 2025-11-28T17:34:25.746270 | 79197 mW | under_attack=1
2025-11-28 17:34:26,776 - INFO - 2025-11-28T17:34:26.776363 | 79159 mW | under_attack=1
2025-11-28 17:34:27,807 - INFO - 2025-11-28T17:34:27.806915 | 79120 mW | under_attack=1
2025-11-28 17:34:28,899 - INFO - 2025-11-28T17:34:28.899042 | 79116 mW | under_attack=1
2025-11-28 17:34:29,934 - INFO - 2025-11-28T17:34:29.934603 | 79135 mW | under_attack=1
2025-11-28 17:34:30,964 - INFO - 2025-11-28T17:34:30.964514 | 79078 mW | under_attack=1
2025-11-28 17:34:32,004 - INFO - 2025-11-28T17:34:32.003991 | 79285 mW | under_attack=1
2025-11-28 17:34:33,034 - INFO - 2025-11-28T17:34:33.034506 | 79369 mW | under_attack=1
2025-11-28 17:34:34,083 - INFO - 2025-11-28T17:34:34.083614 | 79409 mW | under_attack=1
2025-11-28 17:34:35,131 - INFO - 2025-11-28T17:34:35.131514 | 79516 mW | under_attack=1
2025-11-28 17:34:36,163 - INFO - 2025-11-28T17:34:36.163835 | 79457 mW | under_attack=1
2025-11-28 17:34:37,208 - INFO - 2025-11-28T17:34:37.208425 | 79556 mW | under_attack=1
2025-11-28 17:34:38,239 - INFO - 2025-11-28T17:34:38.239404 | 79503 mW | under_attack=1
2025-11-28 17:34:39,274 - INFO - 2025-11-28T17:34:39.274388 | 79565 mW | under_attack=1
2025-11-28 17:34:40,326 - INFO - 2025-11-28T17:34:40.326424 | 79692 mW | under_attack=1
2025-11-28 17:34:41,357 - INFO - 2025-11-28T17:34:41.357343 | 79737 mW | under_attack=1
2025-11-28 17:34:42,402 - INFO - 2025-11-28T17:34:42.402760 | 79853 mW | under_attack=1
2025-11-28 17:34:43,437 - INFO - 2025-11-28T17:34:43.437652 | 79774 mW | under_attack=1
2025-11-28 17:34:44,468 - INFO - 2025-11-28T17:34:44.468604 | 79789 mW | under_attack=1
2025-11-28 17:34:45,499 - INFO - 2025-11-28T17:34:45.499365 | 79808 mW | under_attack=1
2025-11-28 17:34:46,529 - INFO - 2025-11-28T17:34:46.529694 | 79843 mW | under_attack=1
2025-11-28 17:34:47,560 - INFO - 2025-11-28T17:34:47.560379 | 79810 mW | under_attack=1
2025-11-28 17:34:48,590 - INFO - 2025-11-28T17:34:48.590547 | 79884 mW | under_attack=1
2025-11-28 17:34:49,621 - INFO - 2025-11-28T17:34:49.621178 | 79757 mW | under_attack=1
2025-11-28 17:34:50,651 - INFO - 2025-11-28T17:34:50.651028 | 79675 mW | under_attack=1
2025-11-28 17:34:51,696 - INFO - 2025-11-28T17:34:51.696210 | 79754 mW | under_attack=1
2025-11-28 17:34:52,744 - INFO - 2025-11-28T17:34:52.744339 | 79755 mW | under_attack=1
2025-11-28 17:34:53,790 - INFO - 2025-11-28T17:34:53.790347 | 79737 mW | under_attack=1
2025-11-28 17:34:54,832 - INFO - 2025-11-28T17:34:54.832597 | 79720 mW | under_attack=1
2025-11-28 17:34:55,862 - INFO - 2025-11-28T17:34:55.862234 | 79649 mW | under_attack=1
2025-11-28 17:34:56,892 - INFO - 2025-11-28T17:34:56.892407 | 79755 mW | under_attack=1
2025-11-28 17:34:57,950 - INFO - 2025-11-28T17:34:57.949909 | 79763 mW | under_attack=1
2025-11-28 17:34:59,002 - INFO - 2025-11-28T17:34:59.002740 | 79603 mW | under_attack=1
2025-11-28 17:35:00,033 - INFO - 2025-11-28T17:35:00.033076 | 79676 mW | under_attack=1
2025-11-28 17:35:01,064 - INFO - 2025-11-28T17:35:01.064377 | 79517 mW | under_attack=1
2025-11-28 17:35:02,095 - INFO - 2025-11-28T17:35:02.094911 | 79371 mW | under_attack=1
2025-11-28 17:35:03,130 - INFO - 2025-11-28T17:35:03.130737 | 79426 mW | under_attack=1
2025-11-28 17:35:04,161 - INFO - 2025-11-28T17:35:04.161554 | 79171 mW | under_attack=1
2025-11-28 17:35:05,193 - INFO - 2025-11-28T17:35:05.193218 | 79199 mW | under_attack=1
2025-11-28 17:35:06,234 - INFO - 2025-11-28T17:35:06.234654 | 79151 mW | under_attack=1
2025-11-28 17:35:07,283 - INFO - 2025-11-28T17:35:07.283440 | 79043 mW | under_attack=1
2025-11-28 17:35:08,314 - INFO - 2025-11-28T17:35:08.314618 | 79471 mW | under_attack=1
2025-11-28 17:35:09,352 - INFO - 2025-11-28T17:35:09.352232 | 79509 mW | under_attack=1
2025-11-28 17:35:10,381 - INFO - 2025-11-28T17:35:10.381745 | 79401 mW | under_attack=1
2025-11-28 17:35:11,413 - INFO - 2025-11-28T17:35:11.413140 | 79406 mW | under_attack=1
